user_id,is_active
78fc3da1-499a-437b-b858-735657b18e8d,True
d9196df2-61d3-486a-a99f-b809ccc0b13d,True
87d929d0-63e8-4cf8-b96e-553a4aba42d0,True
5db9e0b7-dca3-4e48-bb37-9ed8095a74b6,True
f77a7137-3e0c-429c-8507-3cd083bfdfc6,True
e11a17c9-9491-4f96-b082-1d510cd79b40,True
37552e6e-ee1e-42ec-a23f-ba6c5d821e74,True
8f6b9e54-214a-4fa7-9f10-ee774981c492,True
07dbe359-94ad-425b-adb6-5a1d6034a8bf,False
507002e5-a564-47c4-bbca-3a01ac5ac79f,True
6ce53103-f748-40a9-87e6-4a7cbfff6b71,False
27680cbb-9ace-4a3f-9991-d140e7f59c5a,True
519e6df7-9979-422d-bc9b-2e55fb6a998b,False
e5896667-559b-43eb-b685-240e46e5f13e,True
b741836f-5b14-4db3-89f6-21aa29f2a55f,True
b33def98-e0d0-4986-b2f8-4200a5019ef2,True
e86e3687-1b0a-4dd5-9761-68e7f7bdc662,True
7b01dd8c-6290-49e4-8a8e-9c6f7b5e5236,True
785ef1c6-c665-4975-a203-eede3548b478,True
38cf3afe-672c-4348-8d40-fac66f8efa11,True
34a5ea8f-6431-42e4-8958-6ebed46b2d76,True
2bd794a3-0998-45ba-a53e-e5770a80aaf9,True
b6553819-e4c6-4134-b825-796599eb8aa4,True
10eb0400-57cb-4404-a75f-633a270f0541,True
0d2d5be6-80d4-4318-b5e2-32e79d70e21d,True
acafc07a-faca-4205-b81c-62aa5757394e,True
5ab5b1aa-f569-40a2-b26d-53a5e73e9ff2,True
f4147580-56e7-4983-9075-cc606d9cc28a,True
0dfe08d9-e6e8-49c2-b847-6b8005beb53e,True
cca3a3b0-d117-4d67-9331-9f78e36cbf21,True
c10fbb90-489c-4ff4-bf7b-e16367d42572,False
2ecb044d-2653-41d9-8627-45871a22e3ba,True
ba668827-5108-410e-afed-f419540e2d25,True
5961b730-d098-46e0-9a07-ebd25b3e3846,True
68c499c4-77e6-470a-9790-ba23424adff2,False
2633429d-032d-4113-bec6-4049d1f0d877,True
e5d04ae2-56b9-4567-92e8-c2277bc076d5,True
dc8a6ad8-2e88-447c-a986-d841bbefb227,True
d85864dc-ec20-43bd-a9be-befdf9c5bff8,True
6d3066fe-fd75-4f9c-b329-f2d01f14f8ee,True
1ed670de-1180-498d-b8a5-62750fa5bb31,True
1d542754-bdfd-4318-9c23-8042651c57ca,True
b77833ce-332c-4741-88f7-7537bf508c92,True
c81f603c-4420-428a-9770-e4588ed2051c,True
49165172-f39d-4ac2-a301-2592d60ee500,True
56482007-af41-4d7a-bb55-83cfd13173b5,True
a0a4bd90-c5cc-4f8a-aa75-6e3e3db153ea,False
91c53eab-1fab-4214-a8d3-89a6367a67cb,True
de59749c-8f19-421c-b9c7-4d668365af5a,True
07dba2ba-aeb3-40f8-aae4-3321fab78026,True
08d49d68-e3ec-489d-bfa3-9b00d21be726,True
1795e169-d6a9-4dee-91e0-76c76a1805a4,True
fe872804-e69b-44bc-9651-be36fc1762a2,True
f0211d47-3627-40d7-a969-e124426f1d9e,True
73fef134-ed76-4f7a-8baa-4f950872f41e,False
f6d0ddc1-1131-4f18-9dfc-a59c6286e4f2,True
587bc027-93d2-4984-aa80-30c0d78f2aa6,True
797fef1b-bf0a-4f3a-aa2d-cb67e2d8228e,True
9744f6dc-dc6f-439d-9f5b-6ba174cd5381,False
58cad21f-0d21-4e51-a6cb-f43ef4a48ea8,True
1a663890-4640-4338-9330-02efac29845b,False
4861ba83-1317-44a1-9a9c-82cd79cc3c83,True
32c3d452-9009-472c-bf0c-da75656283e5,True
aa7bd57a-2f35-4dbb-a4f8-916ce97f3f9b,True
408dae31-fd6e-43be-9eb7-77560829b0dd,True
92e2097d-82f8-4f40-938d-385918d7e1c3,True
86a77cff-6453-4af5-95af-70bc173b1bee,True
d4b67439-3481-482e-b9f2-a60f606be2d8,True
4032f22a-1b3f-4377-b524-6474666a59a2,True
9a9408bc-b4ce-4f2b-92e5-e997f21a3ea6,True
1f3d28e8-aa89-43fd-b449-28f0ab1effa7,True
a8ca67e5-71bf-4a65-b46a-8f012647c22b,True
d018a828-7ba1-4ff9-9c69-32f0965d13bb,True
2e5f615e-bdee-452c-bb20-d5abd7557f40,True
1a45d723-94eb-4ae7-be2a-f537b8116817,True
b1643370-4797-424e-9967-cfcfdaa270a2,True
c242a9ad-b5e9-4805-85a8-f6ab35ae77c8,True
01433d12-a914-4b8d-ac8d-de66a3cf1031,True
e42703c4-6453-4ab1-b733-52acb8979b93,True
988044b6-7451-4399-886a-1b9e89d9e734,True
4cad5686-8055-4e25-b8d4-618e346745bd,True
6125c4b9-da95-4e75-9ffd-c20c4aa1f1b9,True
55a39eab-ff57-4eec-b675-98b0db1915d0,True
43a963ba-df65-422b-900a-2fd35f523284,True
c9bc643f-1422-459b-aa6c-de4a905667d6,True
4b8d0d28-d832-4113-9613-343c5e39a368,True
ee995f2c-ef9f-49e9-b24a-c2914284eafe,True
3f4940ed-897a-4338-b594-5acaac923818,True
1d41a3f2-41be-418e-bc61-4f2e31c2ad75,True
61f271c7-ff89-4e79-99ef-fa608b44e806,False
d941f95f-63f4-49e4-a376-0bd3cf799266,True
2965cdb6-d6de-4772-bae0-a4bf277b327d,True
433efc18-4ef6-4ad9-a5ba-abd32866f5b0,True
2037d1f4-3889-4960-96e8-8527ae3e99a8,True
d9d4cd9e-f0d5-4375-b7af-27fcb2183ecd,True
496a4c5f-9eda-446f-b15b-737511f91736,True
22b8fa6d-8e6d-414b-a128-e9af04bfd2b4,True
9edef62e-e49c-4088-bdf7-de3516ebeb1d,True
d087688f-03b0-4142-8a2d-54d179207e73,True
e622f58c-24ac-4cb0-9735-2c7f678cf3c9,True
a64c8e96-7b36-4eeb-9308-ff78666de32d,True
be6d70a8-dd4b-4129-a230-5e7d07fa8190,True
ec9cd4d9-d4eb-49bc-ac5e-1eeac914543c,True
a6024d4f-76cb-4b82-87dd-55be890e8ef7,True
1f563459-43f5-4083-a14b-a986bbf1e321,False
ebab3cb3-3221-4246-8203-4dcbfd563b05,True
58ed7ba5-e319-4006-a764-a45ec576a730,True
ace48fa2-17e3-48b8-bc7a-65325ffef854,True
0f9a311e-8c67-4bcb-a553-831ab1187f82,True
2303bf45-9cc9-4fed-9afc-9bc8111454a9,True
3672e549-801d-4edd-9d89-62e7bba861ea,True
e9576e2e-342f-4933-bd8a-a26cd5d398b9,True
ba2b46e9-3809-4cd1-91b6-6da6832fcb84,True
56d51a67-d488-40c9-a384-df6639b1e0b0,True
d6e76e39-9bea-478f-bff1-10e876a3e009,True
d9dcc830-cdde-4c6d-a784-7124774d1923,True
8e0f6028-fc28-4987-b52d-4bf242774a2b,True
2ff6050b-0017-416e-996c-6c7639df0938,False
3157fb10-f001-4063-bb82-dcc01d0b5fa9,True
02259abf-6bd6-4e48-830c-f630a95f45cc,True
d334f624-8a5f-4cd1-9c94-f590a5e3cedb,False
6095ae09-cf28-432f-9b7d-58bcb32bae54,True
586d3830-42ee-4ed1-9d90-187d7e6e5f82,True
ed088aa0-8c66-4439-a0b1-6da4f5e6452a,True
0c1287e8-e624-4b11-9519-1a2b8c02bbe0,True
401b7f26-8d48-42af-8284-67b940ccc37d,False
e7a6fed6-6f93-436c-8a7e-1b1f0b419e22,True
07484ddc-9949-4969-821a-94d63b7eba93,True
491d541d-9a8d-4fb2-b4e2-0b0b42b5d9e6,True
b2c8a6c5-5589-4274-9175-7e061d4e1ee5,True
1b7275ef-9848-4179-82ce-202619b0ab43,False
f5910c56-3fd7-482e-8071-cec0c9b1b3ac,True
24913c1c-7763-41ab-a42b-07bc28cdae3e,True
24383620-8a79-46f2-952d-434ecbc1b1e3,True
70014249-8cec-4a30-a5b6-4908525a4635,True
2dd6265c-3e1a-4b82-ab71-b2c55bb9ea12,True
0bc291ba-d6de-463f-b286-3eb95ca98e5f,True
cb4ed83c-1a21-4122-bcaf-352e133538e3,True
b6e6de9c-b9ba-46bd-8ac4-80c71c439b2e,True
5b5c0203-939d-4dda-93bd-c3836bd239fd,True
776984d5-551f-4585-b191-d9f46fb27826,True
f477452e-696a-4543-ad67-10ab786c48fb,True
f9f0c9e6-74fe-4716-908d-a0a05d5f5a28,True
88a679e2-5cae-4294-84a2-83e1d6c4949e,True
dc59dfe3-c15c-473c-9e01-3661baf88fc3,False
20162e3c-a940-40a1-a68b-1cb89d2ea6b2,True
6990c979-92c0-44ff-a721-f518abc8fad9,True
45a1cfca-025e-4468-9bca-c81460939812,True
c4ceca92-dfa8-488b-bf63-2dcf0be81c18,True
b136973e-e315-4a84-b729-87e10e558a03,True
1e5baf9b-480b-462b-b0ec-9e88f46a45c0,True
7265c4ea-5204-4621-bdac-9c07f94fc800,True
2b4f14a9-5b40-4416-8929-635b9aa616bc,True
a621d437-1add-4b94-b3ba-4187d48d1ffe,True
82d79669-a652-498f-883a-2a2507f2f213,True
075023ff-f177-4610-810d-de4a098535fd,False
d7327360-30fa-45b2-ad1e-2359a2a3ade9,True
bdbbc8c6-214c-48da-8c23-20df16ca949e,True
58ce454f-3133-4d04-870e-b6d5667fc13a,True
54d71441-d4dc-4259-b2d1-502493e881cc,True
a836513d-0782-4250-a116-b91ae25d90fc,True
641a4da6-307c-49eb-aa66-c39873997232,True
8ca554a5-f824-4666-a5b3-b6b71032ef4b,True
e2908016-24b6-4da7-b6f2-fa05a32210db,True
4caa60c2-9db4-45c5-a050-98b9553054df,False
c0061bf4-4aeb-4f6c-8162-d5128cbb0091,True
1ca3fece-6faf-4a40-9833-9ed16326a52f,False
acf29f85-7939-464e-966c-8625a63c88a9,True
bcb9c2b6-6ccc-434b-8ed0-898c571c3234,False
97cb76f0-d1ed-457a-a8ab-cb84921ddad9,True
6644d038-b9e2-4d3d-86fb-b9337b1537fc,False
28cfb342-5448-43b0-8c1c-929c15d730cb,True
fcb39efc-a7a6-406a-94b4-62b6d058da1c,True
4fc5d41c-3300-460e-928b-0a63d0dd1079,False
8c5cd598-15a3-487d-b4d9-bb763cb32b5e,True
efde9fed-adee-4792-aefb-53fc7571c3f6,True
12fb36fb-b794-4a23-920f-250d5e9951c6,True
88781977-5033-4d24-9bff-9bc9782983ac,True
e7e596a6-c0e2-4ea7-ab21-21f1debf13b1,True
8b7380b2-0bfc-415f-9c7f-9c0eefc46627,True
7ad9fc60-86d6-4110-9ac7-3786ca7c1e07,True
9286bfab-7698-4130-9acb-179aab526b0d,True
6b3d33ba-69c5-4c5b-a764-cb87c1648c57,True
b6b6d4d5-8596-46b6-9f6a-6de3453adb92,True
47c2d0ef-ad77-4707-bae2-06ac7658ce48,True
2cf8d582-0e18-48b9-949a-ddd43cadd7e9,True
3f321b43-c22c-4ca8-b13a-e2af8a02618e,False
ed2fd9fa-58fb-47e3-af0a-f95c783282ed,False
b454634b-29f5-4ed6-a2f8-5e276891c3d0,True
4d4d5130-8fca-4b73-8bbd-24adc7da11c6,True
9040a604-57e9-4964-b410-8b3f93071e67,True
93c061ad-f027-44d5-afbd-0cde574cb21a,True
c5e4b89f-1b2d-48ec-8905-835eee3f309e,True
e9189e45-fa79-43df-9570-95c9190dfe32,True
0472d579-fa48-4df3-b1ec-eab7a31b2422,True
ab375aea-03f2-405c-88df-56151544bbb7,False
b634045c-1698-4ec6-a55b-6874d3cb7249,True
20100e50-cfa8-4592-96d3-4b5b98c07b21,True
f1257365-3998-48b8-87d8-30fd42ecb4e0,True
f56cc0ac-0aaa-40a0-bcc5-1aee44ed3f84,True
d7a1188d-03ae-4c3a-8240-5b3561364b75,True
a35e887a-0907-448e-a730-4d9e37794d8b,False
41dbf5fa-68ef-4d74-be63-44a11bf49de0,True
7055110b-af7e-45f2-9d5e-d3714d469cc6,True
ecc96df4-080d-4622-b46f-342e703e49b6,True
08c14cda-18aa-4c64-b5b8-547c53639e07,True
89165c24-fe38-4cea-86be-4a21f91414a0,True
c31a19ac-9903-4228-af01-e1321ec7807f,True
17727fdd-7c3b-442e-a2bc-82bb7169b396,True
89f43072-a151-4acd-adf9-4219cf84c9c6,True
ea0034a0-5f20-4198-ae37-344d1d8acdc3,True
86d65fb7-66c7-47c3-8ced-9ea7a5469f8b,True
8a966bb3-9bca-4609-861f-f15abff72bf7,True
7146eb27-11f8-4d69-8a29-17ea2c3691e7,False
318f8411-3da7-4388-bdb9-e40cf147137a,True
7d165931-ec9a-4656-bde5-8df76f538909,True
5be64352-2696-4741-94d6-68a12c1e42f0,False
f41f0616-a52b-4203-88e9-e8efcc7ee00b,True
47e64532-02be-4a26-a66c-84ecb9007fc8,True
fad02ef6-8d6f-4526-b825-7a999b929b29,True
084974e1-90f7-4d68-a771-70363c876678,True
08fb4919-e518-403e-9c9f-561001f907ba,True
42dc0869-d03c-410f-aab7-1aa75171aa52,False
7c7a1065-8125-4879-9479-4bf9ac9f5eb7,True
da8c6893-edee-4b45-b894-a5e1c1ccc964,True
8c065f81-38bb-4d63-b851-96de2e759b0b,False
b04d66ed-688f-4a63-80de-023c74450eab,True
c9138b5e-4215-4ca3-9c96-8f2560543124,True
a146f9b2-a4f3-4c95-80e1-1f1342a5ae89,True
7f4bebe4-e600-46f5-866e-b82437ac2234,True
64dc0699-cea7-476b-ac2a-cc97e4d5099f,True
67f8b9b3-1b94-449b-b5f6-83ebd81aa26e,True
e7c01f65-3ca0-4cde-a9ce-6e44d13eb2fd,True
3d2aa222-3385-4b76-82cf-cc553acf5165,True
e12170dd-4cf2-4732-a892-7cb77404b341,False
bb455ab9-572d-44e5-8fbd-bc01d03056be,True
6aa42fb2-4592-4127-86fd-d7dd5ceb640e,True
9a2874d4-7986-4155-874c-2e27b6e94b41,True
e1a949a7-50dd-4922-8c35-dfb9f633df66,True
7d75aff2-e3a9-45e2-ad45-7bd322b46e23,True
57d41f0e-57c6-49e1-8478-a25ecd105772,True
c393ab05-464f-4e6b-ac38-1f84759c2588,True
d407fcec-9025-4b94-9e3a-6529e71ea115,True
2979ac69-a70c-4b9b-b880-a41697a64545,True
94673572-096f-4d5a-8882-25e98328952e,True
38b82758-4b96-486a-9060-1b4abd1dd1e3,True
65af86ce-33e0-43d3-9a25-90ed0ac80d64,True
55babb85-09a4-42d5-9f6f-01e45c664511,False
2af4b78f-3ce5-421a-8ca7-bc9f185d9c78,True
d5d7159a-33f6-41c3-8f2a-5be20df0f73e,True
17647ef8-f712-4c05-8f4e-ef6769b71a25,True
7ecdb378-5933-45f5-bd98-91131e2eb9df,True
68ddc137-73b1-4707-9598-34a37290cc16,True
d2086207-8f1a-48ab-aa97-9e0961bbd3db,False
37717585-e49f-4c3b-9847-b372f357a8b7,True
66fb4b9a-3de0-4ce3-a1d3-9088c1a3c744,True
819aa078-1171-4d79-a3bd-3ed9d793488c,True
63355ccc-908f-46c2-89ae-e1a9ddae27f4,True
3a214c6c-50c9-493a-808a-1dae499dd915,True
590d8521-86ba-418f-9db2-96e016f5c944,False
02f00411-3308-42e6-a4a8-be99aed73d83,True
c5132533-d70c-4bac-94fc-c222bf17ca51,False
d1dbd938-408b-4a04-ab54-2c074b3f7c5d,True
2048ecfa-cf93-4a77-a7a6-99630d7ba50b,True
0ae7ceed-bc15-4ac8-a2b6-921b95e196eb,True
8036433a-461c-4910-b0b6-40f8ea838f92,True
b46b205b-ff3e-4b49-801b-21b5c1e6c284,True
ced1b7e0-2a70-4279-bb7f-7da2986415fd,False
b4895e58-0490-4f87-be20-dc556ece5131,True
ebd08795-fc40-4a16-8e02-8fdfa4a05015,True
95f7144e-88e3-44b5-9176-9582c8ff87d1,True
b3785b87-cf00-46f9-acc3-fbf44e91b9cb,True
15512c09-b50a-4dbe-8f96-dbbd02da591a,True
750e85a9-17eb-4d98-b9fc-228b7ce5fb92,True
58831038-1d70-4f98-9141-5d3d599748a3,True
e370fca7-3f61-4578-b450-ebbbeffea792,True
b1301323-8bb3-4c12-abba-2e0991177608,True
65cadb90-0f53-4096-a201-e8fb39d515ec,True
11ed8b21-d098-431f-9805-0af81a632d05,True
5e34c4a8-e520-459b-b62a-a610af7f6baf,False
962282e9-18b2-4435-80d4-08f237b6d387,True
bc513d1c-972b-4711-b382-79efce349fa1,True
3834cdf6-be89-4d60-9347-1f9dd3999a3c,True
1fd61ba0-6d27-4ad3-9cff-e1eed07250c4,True
c0acaad1-c3ba-42fe-bbe7-fcbd913e76e6,False
4dbc17d7-1390-40db-9d84-ebabe8a6bec1,False
f2ee1024-3566-4b46-b3a9-c33f8c3e8851,True
415a5127-6fd6-4905-832a-bf3c0e1c648a,True
062470d3-a699-41b0-aee1-78bada8f670f,True
10efbe36-b0ed-4295-89c1-268c562145b2,True
1a2227fd-1ea1-43a7-8cc8-d3f91e8cd014,True
257e1487-a084-4ff5-8ffe-417c53d20b1f,False
2618f083-a90e-4ea5-b84c-2c72e821631e,True
623846ee-e12a-422e-ab48-931e61eaaa27,True
3f65778c-2a82-42b0-b63a-d3c0db629f0d,False
60829326-c27f-420a-9bbb-c3b3e0b8569c,True
bbf886d2-bfec-45c8-bc71-a196b2718171,True
98b33211-8312-4788-b54e-230f26c96365,True
3c45711f-da30-41c9-9b8e-e7684097f058,False
18b2c9e1-4b41-4728-b5e6-7a0846619928,True
b589708e-32f4-46e2-897c-e949e325a24b,True
cfda4aa0-c2ac-41ed-b23a-02d2f917ff35,True
c003a502-87ed-4d9f-a237-93c23f64942d,True
4f491bf0-9058-422d-a463-08125c7f815b,True
d10d2b3c-f392-4144-802d-a07da570fd93,True
26d02375-bf1d-42d2-be31-7df953d130c8,True
9745588e-aaf0-4c0d-9b04-c63b6b451802,True
70180def-88a1-48ec-b1d2-531154d71708,True
ccbfe60a-f083-4203-8206-e510f12245bd,True
612ac980-3ec8-4f6d-86eb-4057a00cc901,True
aa23296d-68ee-437d-a07c-dda2497d4da8,True
fc28f3d2-4d24-4c2b-896e-c38682874930,True
6f22ab53-833e-443c-9324-ceb7381686af,True
28e9b75f-d4d5-4e08-9dc9-53becf43387e,True
0b7514df-eb33-4451-876e-03d458086b8a,True
6c1a2cd2-652e-45bc-8bf1-6b48b0cc9a7e,True
dd5381dc-bf2c-4109-a5b9-8c28cc476fad,True
fa78e6bf-5377-48cc-b5f1-e282763a5bb2,True
f714426c-61d9-4da0-b064-2ec71c110661,True
ced3857c-254d-4b74-ab5b-be7f8f3ab5b4,True
8765d070-0d7e-4d78-a83e-58e2fc9d3eda,True
e5ebfb56-ba76-4e00-9a17-f66216c8b8ce,False
2806457a-c87f-4bec-acd6-fdc29932161e,True
5a54421d-374b-4774-88bf-c3313889b182,True
a2ded782-14a1-4eea-9390-0f2167628e65,True
8fcf6ab1-f1d8-4662-b243-cd95b7a5e4e6,True
66cecae3-6ceb-4bea-af60-ddf3ae8ace3f,True
c4549cbc-2621-4f1a-8749-5cbf43dcc1b4,True
a81b6228-5e55-4f2f-9137-ee0ab8b63db7,True
f92d3a91-b602-4153-805c-1ed558f09bd5,False
6d2a8a41-5ef8-4db2-b4a7-44a4d740bb62,True
0e810abc-d6f8-413a-9037-5efd35bb8cd0,True
dd83de7d-1534-4594-87f0-c9d452b5af26,True
ee94116f-a458-44af-9fdb-12e184e3600f,True
bc54c5e2-3f8c-4e13-97b7-ab66e7055f79,True
4a9f8832-3065-495d-aa39-312319949e36,True
f0d8ace6-5798-4c6b-88c6-797b3ba714ef,False
0114c869-e39b-4510-ab87-ff0d7695b9d9,False
ae7eaf88-830e-44b6-a550-b83fc428a342,True
8eef0f5c-a706-4b34-aef3-03ccd7c4f32c,False
01bbfa01-3491-4c58-be86-8060a6e6acad,True
8c0bc444-3b86-4707-963b-11ad5d695cdb,True
ab66ba2c-87e8-4563-8f3b-51ee768aea47,True
90976b71-d7b3-4fa6-becf-9f417b6ead33,True
4da9f5d7-9695-4e5c-b590-828000be3ecb,True
85401212-b2c5-4844-93e0-e61de8300cb6,True
b1c26f21-fbbf-423b-8f8d-631964199d69,True
92850b27-0644-4436-918a-f8c2287c3561,True
a2e0b216-83a8-41df-9467-d7ddb0c898fb,True
40d144cf-9d47-4021-924d-e96ce3a0e857,True
d1ec110d-dd34-4ae3-a5ff-b23646f35444,True
5eabb639-c4b7-44c7-84de-b74cff09fd8c,True
f9709409-dfc7-40b8-b353-137fd26c4b53,True
591b0cfb-7f47-424c-baea-f3ef2f5e3d9f,True
159e9453-c7af-4b20-a216-82a0c77c93f5,True
4f6c2c02-4e4e-417b-8fb7-ecb309462515,True
52ef1375-5e4e-4dd0-bbd3-3c5db7364b95,True
eec8ab9c-2123-4a1f-a6b3-e2961db10fcc,True
ecc48023-3fed-4625-a216-b855d5624109,True
ca0058b3-4781-4b03-a347-fd532b6c7a83,True
1ac6e6f1-ab32-4112-834b-83b9225da518,True
95e2a528-9af7-41d4-babb-ea1303f1d263,False
af6c0bd4-290a-4af2-bd90-c2dba87fb6eb,True
aa1940ff-eec2-4d7c-ba99-1db5cfac5af9,False
ba800ed5-4be8-4986-818a-864d4326da8d,True
0f72d7f1-1a6f-4412-b680-4b67a88d6e4b,True
a2b25d61-0aff-4b26-a66d-41b33568ffd1,True
313438c8-b6a7-47ea-93f5-76bf811a5b9e,True
31647573-6106-48ca-aa71-bf8fdee7f844,True
424b7bdb-71e5-4cc5-9d90-3f5217e35324,True
f23a8a80-485a-4f81-a8f4-b12aae235d44,True
796205c8-66e0-4eba-86f5-5107dfecac0a,True
23c707b8-b40f-4eee-aa58-dc60d0553e0c,True
ce26c835-dddf-4e21-ad66-58cae3ebe6d7,True
b526da46-5b0b-4aa3-88ab-6a802e351a86,True
e445744e-c9b7-4808-92b0-4c028f914e3c,False
b93cd89c-7270-4dad-b037-5f8377dee3e3,True
